ID,Name,Address,Coordinates,NumOfReview,Ratings,Zipcode,Cuisine
a93NwZxjkPQydJxR42oPyg,Grain House,"929 Amsterdam Ave, New York, NY 10025","40.800127673827, -73.9657538384199",122,4.0,10025,korean
-n5zd4kpmJdqKzvar-5v8g,Gogi Grill - Hoboken,"79 Hudson St, Hoboken, NJ 07030","40.7362061117704, -74.0300041437149",247,4.0,07030,korean
iWiRGDphwDrXAQyEJL5KVA,White Tiger,"601 Vanderbilt Ave, Brooklyn, NY 11238","40.67947, -73.96785",200,3.5,11238,korean
CqQ2Og9kf-LhlUWtODalCQ,Blue Ribbon Sushi Bar & Grill - Columbus Circle,"308 W 58th St, 6 Columbus Hotel, New York, NY 10019","40.7674948014194, -73.9831978922043",804,4.0,10019,korean
YjDOSFuRWNp2d1znivWyIA,Sunrise Mart,"494 Broome St, New York, NY 10012","40.7232311, -74.0025149",287,4.0,10012,korean
WLl0nKeWBksVM5SkKKuLpg,TabeTomo,"131 Avenue A, New York, NY 10009","40.72688, -73.98311",491,4.0,10009,korean
P_UREWCQxEYVbBa-KW_Wew,EN Japanese Brasserie,"435 Hudson St, New York, NY 10014","40.7306, -74.00698",1325,4.0,10014,korean
BPErPpKSNluwcjbKRgze3w,Xi'an Famous Foods,"328 E 78th St, New York, NY 10075","40.77197, -73.95452",616,4.0,10075,korean
0Bm2vjJW5Fw7_Maer6kDUw,Melt Shop,"135 W 50th St, New York, NY 10019","40.76091344676272, -73.9825650029376",639,4.0,10019,korean
6wJOojpF2c4lLeBNbTBB0A,Baoburg,"614 Manhattan Ave, Brooklyn, NY 11222","40.7234929271998, -73.9503321851175",285,4.0,11222,korean
MQway2v2b2Qyjr8ThZdakQ,Ninja Sushi,"75 Washington Ave, Nutley, NJ 07110","40.8089392144319, -74.1470579258698",298,4.5,07110,korean
zcWxZaC7pnIVe2ON4uUEDw,Pelicana Chicken,"47-08 Greenpoint Ave, Sunnyside, NY 11104","40.74236, -73.91755",460,4.0,11104,korean
MWq62A_i9i8i-VoEeSRqRw,BCD Tofu House,"1640 Schlosser St, Unit C1, Fort Lee, NJ 07024","40.849631647668154, -73.97011202825998",532,4.0,07024,korean
8NVN6Nldm7AGoGaABBZMRw,Izakaya NoMad,"13 W 26th St, New York, NY 10010","40.74409, -73.98945",705,4.0,10010,korean
aY8JCml1xlOg5a1BHn2DNQ,Tsukushi,"357 E 50th St, New York, NY 10017","40.75414, -73.96648",99,4.0,10017,korean
8fr5FYU1ip0phERt1mrekg,Bohemian Restaurant,"57 Great Jones St, New York, NY 10012","40.72639, -73.99236",806,4.5,10012,korean
iYjIBo73l5UHRfQGBaZaEg,Little Dokebi,"85 Driggs Ave, Brooklyn, NY 11222","40.723048, -73.942335",150,4.0,11222,korean
3Jr_9I2ouYHDNk8XWKdZ3w,Sasabune,"401 E 73rd St, New York, NY 10021","40.76846, -73.95515",414,4.0,10021,korean
AILf_L7I9vJ2pyHmSo9v8Q,OBAO,"222 E 53rd St, New York, NY 10022","40.757122, -73.968566",1072,3.5,10022,korean
Z9aKhli3CtrRcPqMz31gjg,Hansang Restaurant,"520 Bergen Blvd, Palisades Park, NJ 07650","40.84779048097749, -73.98472622331037",73,4.0,07650,korean
SoZvIrx7TSRj-mV2izNwOQ,Gopchang Story  Fort Lee,"214 Main St, Fort Lee, NJ 07024","40.851128, -73.971",74,4.0,07024,korean
9bAyxRD6RsGEUQw424ovQA,Nishida Sho-ten,"302 E 49th St, New York, NY 10017","40.753969, -73.968722",831,4.0,10017,korean
XgNDhlefDhJ3TimoYrNlaQ,Gahwa Korean Restaurant,"29-32 Union St, Flushing, NY 11354","40.7713025, -73.8267556",167,4.0,11354,korean
tznio-FInuk87Y15Dgq5iw,Udon St Marks,"11 St Marks Pl, New York, NY 10003","40.729424, -73.989004",914,3.5,10003,korean
5AD9nY8UrYlCVMb3Y6KeWg,Bonchon,"207 W 38th St, New York, NY 10018","40.75383867, -73.98911659",1066,3.5,10018,korean
hvrQQ0YWqgw0__OnofqXag,Kuu Ramen,"20 John St, New York, NY 10038","40.7096786, -74.0089569",749,4.0,10038,korean
QJTLAOMNvhV1_jPfcQ_qPw,Nippon,"155 E 52nd St, New York, NY 10022","40.75743, -73.97042",186,4.0,10022,korean
ZaJS8EKQNSaQpwpmgN-vVw,Samurai Mama,"205 Grand St, Brooklyn, NY 11211","40.7140208838114, -73.960325717926",626,4.0,11211,korean
nnSyjwIkhbJIBMiBtch_BQ,Kimoto Rooftop,"228 Duffield St, Brooklyn, NY 11201","40.6915156530047, -73.9846554",653,3.5,11201,korean
rFhI8Gedy7XQksVD-ixOHw,Oppa Bistro,"162 West 4th St, New York, NY 10014","40.731826, -74.0013903",162,4.0,10014,korean
ynIx549QFj29o84y1RSGyw,Bao Bao Cafe,"61 Lexington Ave, Unit B, New York, NY 10010","40.740829, -73.983474",499,4.0,10010,korean
GfC7pvsvhZX4-QAeZ3z_Vg,Kuruma Zushi,"7 E 47th St, Fl 2, New York, NY 10017","40.756534576416, -73.9776763916016",233,4.0,10017,korean
ubCFsHLAG_xZupEbCny7vA,Beat Mazesoba,"161-23 Crocheron Ave, Flushing, NY 11358","40.7626925, -73.8042346",310,4.5,11358,korean
_riKxC9lqWhUyEyU8K1ESA,Kobeque,"11 W 32nd St, New York, NY 10001","40.7475453147469, -73.986284328775",101,3.5,10001,korean
5DubGsDTQYkdNf4nEYsfag,Ejen Korean Comfort Food,"254 36th St, Brooklyn, NY 11232","40.6564113, -74.0082717",63,4.5,11232,korean
D3LtTiVtIPOcUT_bjxztRA,Teppan Bar & Grill,"319 Warren St, Jersey City, NJ 07302","40.718919, -74.038909",578,3.5,07302,korean
Nnc2RVv5TPNAy70gOJrc-Q,Moonrise Izakaya,"774 Amsterdam Ave, New York, NY 10025","40.795399, -73.969762",148,4.0,10025,korean
7lv8jYYurEBFRglhPYALkw,Tampopo Ramen,"1 Bennett Ave, New York, NY 10033","40.8505899, -73.93648",455,4.0,10033,korean
KfaG5PoTEPpbODHBta9irw,Hakata Tonton,"35 W 35th St, New York, NY 10001","40.7500210514402, -73.98567499537309",1015,4.0,10001,korean
t7BIiUN0tFg33kySuuQ0aQ,Masa,"10 Columbus Cir, Fl 4, Time Warner Center, New York, NY 10019","40.7685297553528, -73.98304619784298",377,4.0,10019,korean
wyjtGsW5NeVDknGQWnIPAQ,wagamama - midtown,"100 W 55th St, New York, NY 10019","40.76316041296893, -73.97885444091449",190,4.0,10019,korean
YK-7Ajz_IpVpblX1kqWsNg,Soram,"321 Broad Ave, Ridgefield, NJ 07657","40.824656, -74.01175",85,4.0,07657,korean
-mEDJYgrnRSitBRv9u6LMw,The Hugh,"601 Lexington Ave, New York, NY 10022","40.75878, -73.97048",22,4.5,10022,korean
GKspSLe5U3qkUgQTXfngyQ,Handsome Rice,"133 E 31st St, New York, NY 10016","40.74466, -73.98123",133,4.5,10016,korean
Yv2W9NMGgLiFHjatC-oHag,mochiron,"34-18 30th Ave, Astoria, NY 11103","40.7653, -73.91856",115,4.0,11103,korean
cqaEC8brOh7P2OLT_r2xNg,The Coop,"133-42 39th Ave, Ste 103, Flushing, NY 11354","40.7592888, -73.8326492",992,4.0,11354,korean
QR1YIRzFjd2bi5iBzT9zXg,Blue Ribbon Sushi,"119 Sullivan St, New York, NY 10012","40.72612, -74.0025299",1173,4.0,10012,korean
nAH69T_51LpF7EuBDSjIpQ,RPM Underground,"246 W 54th St, New York, NY 10019","40.7642049, -73.9834251",67,4.5,10019,korean
v2dtG37r1ThqtfEfiFsAUg,Shanghai Mong,"30 W 32nd St, New York, NY 10001","40.7476119995117, -73.9871597290039",598,3.0,10001,korean
5V2P6CVsz9wHCZ_M-JMT1w,Gayeon,"2020 Hudson St, Fort Lee, NJ 07024","40.8513843, -73.9689942",193,3.5,07024,korean
LHcpOjPtc8QQCrFiRFjWyA,Slow Loris,"556 Flatbush Ave, Brooklyn, NY 11225","40.6601311, -73.9607934",155,4.5,11225,korean
PqxGu5YqZjbaL8INAWqi_Q,Bap Do Duk,"446 Broad Ave, Palisades Park, NJ 07650","40.8509483, -73.9954071",42,3.5,07650,korean
axqp3pGJXnTLgq2QrPyDyQ,Benemon,"108 E 4th St, New York, NY 10003","40.72551, -73.98838",656,4.5,10003,korean
Pfjb9Rn5Th7R-pLXVARwlA,Jin Ramen - West Harlem,"3183 Broadway, New York, NY 10027","40.8154774, -73.9587672",1130,4.0,10027,korean
k6mrFyNzpC5QaNfhwXl8AQ,Takorea BBQ,"805 Frank E Rodgers Blvd S, Harrison, NJ 07029","40.739894, -74.155862",368,4.0,07029,korean
mHBhUxHgDGjsB1LJl4qW0w,Hillstone Restaurant,"888 3rd Ave, New York, NY 10022","40.758352, -73.969112",1177,4.0,10022,korean
04DsleqgEGQfoBhNTeTJlA,PyeongAnDong,"2020 N Central Rd, Fort Lee, NJ 07024","40.851355, -73.965705",59,3.5,07024,korean
s0Klxfd2XRZSrATjzEimBg,GAN-HOO BBQ,"3702 Main St, Fl 2, Flushing, NY 11354","40.76128486839699, -73.83164884110349",493,4.5,11354,korean
yTng6X-YW3_hKMNzcdSHyw,Turntable Chicken Rock,"290 5th Ave, New York, NY 10001","40.74635, -73.98655",63,4.0,10001,korean
w2zQozUnGO2bxi29xbEwGA,Jongro Rice Hot Dog,"33 W 32nd St, New York, NY 10001","40.74786060320412, -73.98684282466675",136,4.0,10001,korean
pT5g_H68K25hMXUjQRwN4A,Chicken Insider,"1752 2nd Ave, New York, NY 10128","40.781226, -73.949085",157,5.0,10128,korean
axqp3pGJXnTLgq2QrPyDyQ,Benemon,"108 E 4th St, New York, NY 10003","40.72551, -73.98838",656,4.5,10003,korean
Jwa9ibcOtv42oNpqdE7z8A,Ani Ramen House JC,"218 Newark Ave, Jersey City, NJ 07302","40.72234, -74.04699",710,4.0,07302,korean
Aw69I2eD-lYffytWGGYM8A,Pinwheel Garden Dumpling & Noodle Bar,"318 Communipaw Ave, Jersey City, NJ 07304","40.71039, -74.06102",366,4.5,07304,korean
HZWHBfeuP4Fb6y8b8uqnbA,Sushi Yasaka,"251 W 72nd St, New York, NY 10023","40.779583, -73.983482",1907,4.0,10023,korean
dEbI8l8o9mevbRdjANzsng,Prime Meat Rokko,"783 9th Ave, New York, NY 10019","40.76497010727244, -73.98807987570763",88,4.5,10019,korean
9dikwBwukRl26W6Jqo09nQ,Oramen,"579 6th Ave, New York, NY 10011","40.73901, -73.99599",317,4.0,10011,korean
bEX6x37jrTRsb86drt8IDA,Hometown Bar-B-Que,"87 35th St, Brooklyn, NY 11232","40.65649, -74.0062705",81,3.5,11232,korean
xrZWbxETIF8qj6h4uvhJrQ,J-Spec,"239 E 5th St, New York, NY 10003","40.72699, -73.98922",115,4.0,10003,korean
WVgYnHEQTZzDkqpvEV4mbQ,Myung San,"162-21 Depot Rd, Flushing, NY 11358","40.7621256898097, -73.8031031180687",73,4.0,11358,korean
7M9HRu4eaBNlCxFBjS2gzw,Parksanbal Babs,"41-10 162nd St, Flushing, NY 11358","40.761093, -73.804031",196,4.5,11358,korean
isIFCDLE3VIDJcqhVy_klA,99 Favor Taste - Brooklyn,"732 61st St, Brooklyn, NY 11220","40.6355691, -74.0115482",907,4.0,11220,korean
uaFHoq-a5XqxF-bsOK9_Qg,Real Kung Fu Little Steamed Buns Ramen,"811 8th Ave, New York, NY 10019","40.7616286634162, -73.98688",1081,3.5,10019,korean
MGnPEB_q0DICnIRR0ulSzA,Daeji Ssonday Bbq Restaurant,"321 Broad Ave, Ridgefield, NJ 07657","40.824592, -74.011078",95,4.0,07657,korean
EvAJBgBdgOt1jx1EufRN7w,Jin Ramen,"462 Amsterdam Ave, New York, NY 10024","40.7854, -73.97709",1020,4.0,10024,korean
_2V0as8DZDwVxAi3ZJ0JkA,Raku - It's Japanese II,"57 W 76th St, New York, NY 10023","40.779997, -73.976516",376,4.0,10023,korean
BIjqonwpbOqn-YRxFqcNPg,Dokebi Bar & Grill,"199 Grand St, Brooklyn, NY 11211","40.71421, -73.9603",416,3.5,11211,korean
P289ym2atWI1Gb9xaEie9A,Pelicana Chicken,"941 Manhattan Ave, Brooklyn, NY 11222","40.731408, -73.954702",85,4.0,11222,korean
bokNBgAa9rmMMO8dkZVR1w,Rice & Miso,"134 Nevins St, Brooklyn, NY 11217","40.6845436245203, -73.9837776124477",94,4.5,11217,korean
lN5tiN-4eBNeh8F0zcI6Hw,Fuyu Ramen,"4617 Queens Blvd, Sunnyside, NY 11104","40.7434146, -73.9182384",180,4.5,11104,korean
GruO4BzCMQviHdY-2D4QYA,Joe's Kitchen,"637 Broadway, Bayonne, NJ 07002","40.669, -74.11435",103,4.0,07002,korean
eZ2eaBKoeqaY7C-_ZbKgPg,The Gochujang,"11 W 32nd St, New York, NY 10001","40.747675, -73.986274",102,3.0,10001,korean
azGPyK3p6HDmvQGX0AyDtg,ShabuRo,"520 Bergen Blvd, Ste 2, Palisades Park, NJ 07650","40.8480599, -73.98447",552,4.5,07650,korean
xMUZfoyzyJoTfZxrEZus4Q,Mom's Kitchen & Bar,"701 9th Ave, New York, NY 10019","40.76247, -73.9901",1321,4.5,10019,korean
Clumryf360iOnwpZ2ML8aw,Sushi You,"246 E 51st St, New York, NY 10022","40.755555, -73.968736",282,4.0,10022,korean
ABHLJmxkaPY4kOjJGGudig,Mister Seoul,"39-35 Bell Blvd, Bayside, NY 11361","40.7649048, -73.7714848",98,4.0,11361,korean
DKGUSLiqNchBNatKoPM9QQ,Junzi Kitchen,"2896 Broadway, New York, NY 10025","40.8057641877461, -73.9652019005902",202,4.0,10025,korean
N0qeEodiddbFR6TlgTmkOg,Kaya Garden,"450 Broad Ave, Leonia, NJ 07605","40.8657, -73.98541",102,4.0,07605,korean
a-Bq_yXFVk2PptoWpmry3w,Pye Boat Noodle,"35-13 Broadway, Astoria, NY 11106","40.76043, -73.92152",922,4.5,11106,korean
scTDvJ2M2jDbb1ntVeIyxA,Hao Noodle - West Village,"401 6th Ave, New York, NY 10014","40.7334863190479, -73.9998929006093",803,4.0,10014,korean
doh4MaWFToZ7f4rbfc3Mxg,Pelham Palace,"221 Wolfs Ln, Pelham, NY 10803","40.90634, -73.81184",48,3.5,10803,korean
u5V6wQQv3e4BmbyzUDYLNQ,Takesushi,"43-46 42nd St, Sunnyside, NY 11104","40.7441219, -73.9224056",387,4.0,11104,korean
U0deo-JRQmHrru0uSf6QWA,Virgil's Real BBQ - New York,"152 W 44th St, Times Square, New York, NY 10036","40.75685, -73.9851",1723,3.5,10036,korean
PjjpgjY_sdawJU1JHbyNTQ,Temakase,"157 Second Ave, New York, NY 10003","40.729711, -73.987127",463,4.5,10003,korean
diCW3Pj1PTVRSyol_d7cZw,Chef's Table at Brooklyn Fare,"431 W 37th St, New York, NY 10018","40.7561930774282, -73.9966090932068",599,4.5,10018,korean
oMtJwDxuuxZPvGMgHOoAbQ,Reception Bar,"45 Orchard St, New York, NY 10002","40.7163598, -73.9913564",85,4.0,10002,korean
_zGsfwGAY8ZTob_mIFAM-w,Pokeworks,"63 W 37th St, New York, NY 10018","40.75166024917636, -73.98585830122367",1802,4.0,10018,korean
jPqvHf8SszsIOqP1DSA6Sg,Halmae Noodle,"413 Broad Ave, Palisades Park, NJ 07650","40.8503538, -73.9962792",144,4.5,07650,korean
fPMjJeTGwKarPzMIM5mBLw,Yuk Jun Gui,"41-05 150th St, Flushing, NY 11355","40.7625699, -73.8136899",36,4.5,11355,korean
LDScBEu3splSQlhGBEH2hg,Bao by Kaya,"570 Lexington Ave, New York, NY 10022","40.7569200941962, -73.9723208919168",197,4.0,10022,korean
kwq1W0opBnOYKoUXWYyQ5g,Momokawa,"1466 1st Ave, New York, NY 10075","40.77047, -73.9537",211,4.0,10075,korean
D0EV-xXaUUi35raZ_hWg-w,Momofuku Ssam Bar,"89 South St, Pier 17, New York, NY 10038","40.705476024827576, -74.0016428",78,4.0,10038,korean
JRmQRFEEnSUdAcesHun9AQ,ICHIRAN - Brooklyn,"374 Johnson Ave, Brooklyn, NY 11206","40.707587, -73.933271",1261,4.0,11206,korean
nTd7Lwa7eTxCmzlbZwXt1w,SGD Dubu So Gong Dong Tofu & BBQ,"118 Broad Ave, Palisades Park, NJ 07650","40.8447606, -73.9998523",193,4.0,07650,korean
cqj7o7uZ_jboXL0BqO4YMg,Glaze Teriyaki,"643 Lexington Ave, New York, NY 10022","40.7591909, -73.9704258",324,3.5,10022,korean
unKv93JlCAZZfkkuDiNE-g,K-Top Chicken,"639 Driggs Ave, Brooklyn, NY 11211","40.71499, -73.95833",54,5.0,11211,korean
bh_I5H4LYQNrJw5T9-lhVQ,Eddie Fancy Food,"8611 19th Ave, Brooklyn, NY 11214","40.6056042015553, -74.0006862580776",52,4.5,11214,korean
bUHDCDpcBcR1q11aSW1udA,Chuan Jiang Hu BBQ,"4508 8th Ave, Brooklyn, NY 11220","40.6438652062, -74.0011849033",3,4.0,11220,korean
Hnph6trad_cJb-rULrN5og,Dangol,"160-30 Northern Blvd, Flushing, NY 11358","40.76217, -73.80466",15,4.5,11358,korean
FlZ1zdVEKWv7dwqm8Uw8-w,Raku,"342 E 6th St, New York, NY 10003","40.7264988089246, -73.9866526052356",1347,4.5,10003,korean
Hnph6trad_cJb-rULrN5og,Dangol,"160-30 Northern Blvd, Flushing, NY 11358","40.76217, -73.80466",15,4.5,11358,korean
FBTs2hqDVH7CoerrtwAnDw,Rice Bowl Factory,"New York, NY 10022","40.75889205932617, -73.96851348876953",6,1.5,10022,korean
PBUIaPtgnhmdHE3KHglK-g,Jean-Georges,"1 Central Park W, New York, NY 10023","40.7691122743293, -73.9814290717583",1950,4.0,10023,korean
WpfuHkTsiRN2EerQ8ZaG4g,Saigon Cafe,"188 Newark Ave, Jersey City, NJ 07302","40.72164, -74.04574",385,4.0,07302,korean
8tcFpd0dcmfzbLgbTO4tdw,Sen Sakana,"28 W 44th St, New York, NY 10036","40.75522571524429, -73.98163",310,4.0,10036,korean
XzUW9MvEGOFs9_aNj11j2Q,Dinosaur Bar-B-Que,"700 W 125th St, New York, NY 10027","40.818098338924, -73.9608729269837",3296,4.0,10027,korean
fnj0NiZpdmtUl7PzITgv3A,Komegashi Too,"99 Town Square Pl, Jersey City, NJ 07310","40.7265105097, -74.0330536074767",480,3.5,07310,korean
WxYKoCNEMjSLW2CQab2cRg,Ondubu,"73 Park Ave, Rutherford, NJ 07070","40.827029, -74.104766",41,4.5,07070,korean
2TWJdgcdVmvyeBoWTUDEww,The Basac,"158-09 Northern Blvd, Flushing, NY 11358","40.7635691, -73.8070684",303,4.0,11358,korean
IYwz7ck1OZCoZqW0F31pLg,MISC,"758 Franklin Ave, Brooklyn, NY 11238","40.672706, -73.95753",194,4.0,11238,korean
HwNGdMK77O-EzKLpmwT7yw,Kumi Restaurant and Bar,"120 W 57th St, New York, NY 10019","40.764565, -73.9784806",30,4.5,10019,korean
ATnx_OJQ3P-q5TKohVB7EA,So Moon Nan Jip,"238 Broad Ave, Palisades Park, NJ 07650","40.8465327, -73.9986421",502,3.5,07650,korean
2VpurA2lb-q90nmALklNcA,Perry St,"176 Perry St, New York, NY 10014","40.73442, -74.00971",976,4.0,10014,korean
MWx4HB9p7pCzse9CInLuDw,Sushi Seki,"1143 1st Ave, New York, NY 10065","40.761918, -73.960536",535,4.0,10065,korean
FJ9TKLHeDoLXkk1uOwTMwg,KoFoo,"67 W 23rd St, New York, NY 10010","40.7428284, -73.9919281",101,3.5,10010,korean
WqLIjGVGynMS-vHRVDYjIg,Drunken Chicken,"25-30 Broadway, Astoria, NY 11106","40.76271, -73.92757",173,3.5,11106,korean
mZdxvKqo8-hP86lus1pVHQ,Ssam Tong,"41-08 149th Pl, Flushing, NY 11355","40.7620679529178, -73.8147188962881",236,4.5,11355,korean
LeaMwZ8W2wmw6ZmVPnCLAg,The Cast Iron Pot 3,"157-26 Northern Blvd, Flushing, NY 11354","40.7634948, -73.8077104",440,4.0,11354,korean
itH4GH2Mw2D5n5kkQAtMog,Abiko Curry,"2 W 32nd St, New York, NY 10001","40.74721, -73.986192",932,4.0,10001,korean
aDa_tRm65ODVcJBUcx2QOw,KOBA Korean BBQ,"470 7th Ave, Inside The Bread Factory, New York, NY 10018","40.75206, -73.99008",25,5.0,10018,korean
uVHa8BktK6jjYTaSxra-sg,Nizi Sushi,"340 Paterson Ave, East Rutherford, NJ 07073","40.8368845110482, -74.099494049349",636,4.5,07073,korean
Fv6ueSQwc_ITpXEhybHvtA,RA Sushi Times Square,"229 West 43rd St, Unit 221, New York, NY 10036","40.7574225387188, -73.9874100349182",858,3.5,10036,korean
5Akss-swwfyoSVeIsDBbvw,Basta Pasta,"37 W 17th St, New York, NY 10011","40.73881, -73.99407",1494,4.0,10011,korean
7rxg-tWPc1jK7Cikn5R86g,Hi-Collar,"231 E 9th St, New York, NY 10003","40.729564, -73.98786",702,4.0,10003,korean
IioDQDntKQm9r10OmNTIXQ,SGD Dubu So Gong Dong Tofu & Korean BBQ,"450 Hackensack Ave, Ste 22, Hackensack, NJ 07601","40.90903, -74.028443",84,3.5,07601,korean
toqDpg0qMq-TOxJ2n7FbPQ,Bang Ga Nae,"518 Broad Ave, Ridgefield, NJ 07657","40.8339181186311, -74.0092921257019",18,4.5,07657,korean
yj4culC4vfNKWXdj5ZxJ4Q,Kosaka,"220 W 13th St, New York, NY 10011","40.7381972955808, -74.0014449879527",186,4.5,10011,korean
uC5_J2l9uwTleh7j5W__kg,Bokki Seoul Food,"374 Pearl St, Brooklyn, NY 11201","40.69278448368199, -73.98827794662675",36,4.0,11201,korean
ucO0J9f1m7bIs1nQclzSeQ,Pan-Tastic Q,"4202 Northern Blvd, Long Island City, NY 11101","40.7522769, -73.9212728",33,3.5,11101,korean
hOuETUkoGbMDyA4w9fmdmg,Craft House,"60 Vanduzer St, Tompkinsville, NY 10301","40.636373, -74.077543",351,4.5,10301,korean
_NCh8Gxnrp33NOaDRCxRbQ,Dumok,"8 Henry Ave, Fl 2, Palisades Park, NJ 07650","40.8461988, -73.9996687",51,4.0,07650,korean
IPHolyNKu-W1DPJKxWvKQw,Inase Restaurant,"1586 1st Ave, New York, NY 10028","40.77452, -73.950729",159,4.0,10028,korean
4WHSPuB3iFSOQrgSYmsLbA,BulgogiZip,"562 Broad St, Newark, NJ 07102","40.74219, -74.1687525925926",50,4.5,07102,korean
aSFBv64GBpMOFPqIleeQFQ,Lure Fishbar,"142 Mercer St, New York, NY 10012","40.724612166991, -73.998574708004",1811,4.0,10012,korean
Nc7l1XSiMpf51MzQSPSzFA,Kuku Chicken,"1209 Jackson Ave, Long Island City, NY 11101","40.743818, -73.950631",99,4.5,11101,korean
AeNU0DYNtYDVPGnWAIh-0Q,Wok To Walk,"570 8th Ave, New York, NY 10018","40.754722, -73.991287",403,3.5,10018,korean
M7Ok9vs_TutG_vf859EP2Q,NAMHAN SANSUNG KOREAN RESTAURANT,"500 10th St, Palisades Park, NJ 07650","40.8468318419447, -73.9848739653826",23,4.0,07650,korean
vZgJyMZlpSSS_Y-duxd4_A,Kings Co Imperial,"20 Skillman Ave, Brooklyn, NY 11211","40.71512, -73.95097",369,4.0,11211,korean
gEfsayvqWqI2KfCF43TJ_A,POC American Fusion and Sushi,"450 Hackensack Ave, Hackensack, NJ 07601","40.9096827672378, -74.0316456805744",953,4.0,07601,korean
_FhKGcCbiYgtkXcCiwTAiA,Aburiya Kinnosuke,"213 E 45th St, New York, NY 10017","40.752583, -73.972274",790,4.0,10017,korean
oyxk3hv9F7dGZGARmNDSYg,Zoob Zib Thai Authentic Noodle Bar,"460 9th Ave, New York, NY 10018","40.75438, -73.99536",378,4.0,10018,korean
oyyubJoK0VZ2V3a5sVJULg,Natsumi,"226 W 50th St, New York, NY 10019","40.761673475325274, -73.98518550748527",909,4.0,10019,korean
Qli775QfVY4oFPNu7Cy5Tw,Yakitori Sun-Chan,"2707 Broadway, New York, NY 10025","40.7995, -73.9686399",242,3.5,10025,korean
U74_3F7r3tMhd6dmTmDBxQ,Macao Trading Company,"311 Church St, New York, NY 10013","40.719623, -74.003904",809,4.0,10013,korean
i6CpYdmMYoz712bRWTWVgQ,Piggyback by Pig and Khao,"140 W 30th St, New York, NY 10001","40.747961, -73.99163",58,4.5,10001,korean
ExXARPpPn-zBSYicKYhknA,Sea Shai Korean & Japanese Restaurant,"662 Passaic Ave, Nutley, NJ 07110","40.827258, -74.145901",105,4.5,07110,korean
WRPJeH3goSpj5ke3Pkrnfw,Burp Bowl Cafe,"134 E 27th St, New York, NY 10010","40.74183, -73.98271",263,4.5,10010,korean
wqdFd3DZD_uTXRW784mFkg,A-Pou's Taste,"963 Grand St, Brooklyn, NY 11211","40.71326, -73.93616",88,4.5,11211,korean
5xFLcDLJ2cq7c8YH5lW8oA,Six 26,"128 Christopher Columbus Dr, Jersey City, NJ 07302","40.7200576, -74.0441738",127,3.5,07302,korean
u3JBjUgrCdxy6WF0tnX3SA,Aji Sushi House,"3606 Ditmars Blvd, Astoria, NY 11105","40.7742004394531, -73.9079513549805",473,4.5,11105,korean
G4qLYOKIH2qSqv6dgP1_-w,Cheryl's Global Soul,"236 Underhill Ave, Brooklyn, NY 11238","40.673563, -73.967517",995,4.0,11238,korean
FxswnvW4Fat6dFYcQNaE7Q,Hall,"17 W 20th St, New York, NY 10011","40.74032, -73.99223",61,4.5,10011,korean
HScFap2SwbUlfC-QXVkxFA,Xi'an Famous Foods,"37 W 43rd, New York, NY 10036","40.755136, -73.982194",1681,4.0,10036,korean
HFn1sPqKSzvxaMk2n2ZtJw,Kotobuki Manhattan,"56 3rd Ave, New York, NY 10003","40.731107, -73.98912",689,4.0,10003,korean
k3zGo29AJQA8PrDo5mEi7A,Myung Dong Noodle House,"2013 Lemoine Ave, Fort Lee, NJ 07024","40.8518601, -73.9698527",339,3.5,07024,korean
kjItczuC-FQa-nECT9VF8A,Udon Lab,"43 W 32nd St, New York, NY 10001","40.7482036287177, -73.9874565",262,4.0,10001,korean
UILT56veNs63NASF3dGRKA,Fieldtrip - Harlem,"109 Malcolm X Blvd, New York, NY 10026","40.80165, -73.95029",187,4.5,10026,korean
hB0DCqfyHKGI137Gfg-yxQ,Buttumak,"150-05 Northern Blvd, Flushing, NY 11354","40.76546661795065, -73.8148386622517",33,4.5,11354,korean
9b_FvTUgkkUUMyL0nGhFtg,Three Roosters,"792 9th Ave, New York, NY 10019","40.764957, -73.987485",172,4.5,10019,korean
0vSAR3Ym2fuehBvHSZyqIQ,Koi Restaurant,"40 W 40th St, New York, NY 10018","40.752987, -73.983824",799,3.5,10018,korean
6kCo3xb87Sc3Aa5ZSWzNnw,Kung Fu Kitchen,"610 8th Ave, New York, NY 10018","40.7555654203146, -73.9907654374838",464,3.5,10018,korean
wob2d43mnUOksdKD51wJ3A,Sakai Ramen,"965 Richmond Ave, Ste F, Staten Island, NY 10314","40.623464, -74.148136",67,4.0,10314,korean
8Rx82sRLaWA8FgdUkW_HnA,Hot Pot Best,"95 Montgomery St, Jersey City, NJ 07302","40.71665, -74.03866",86,2.5,07302,korean
xUD5j3fq3CExLfyV-GhHPA,Tabata Ramen,"540 9th Ave, New York, NY 10018","40.756877, -73.993382",633,3.5,10018,korean
XAHfErhn_JujythNCmGl1w,Salinas,"136 9th Ave, New York, NY 10011","40.7436999, -74.00314",968,4.0,10011,korean
nF4TpiO5N12f5mYRyZ3ktg,Urbanspace,"570 Lexington Ave, New York, NY 10022","40.756995, -73.972461",131,4.0,10022,korean
SMrj71bWo1lomSbU8wXgyw,The Dolar Shop,"55 3rd Ave, New York, NY 10003","40.731032, -73.988569",208,4.5,10003,korean
9yc2V6zNpLG58uPV_ykBog,Boqueria West 40th St,"260 W 40th St, New York, NY 10018","40.75558, -73.99012",592,4.0,10018,korean
